symbol	gene	FDR_3	logFC_3	FDR_24	logFC_24	biotype
PAQR8	ENSG00000170915.8	0.9992141396567776	-0.2118598926881399	0.26628403173592013	-0.5188262705849642	protein_coding
RSPO3	ENSG00000146374.13	0.9992141396567776	0.28032002703271913	0.9832541686455278	-0.16736121185637284	protein_coding
XRRA1	ENSG00000166435.15	0.9992141396567776	-0.3934718534445662	0.9099871507551008	0.3326029614990767	protein_coding
NPY6R	ENSG00000226306.6	0.9992141396567776	0.1736875854726124	0.6502427013462989	0.34508788315182903	transcribed_processed_pseudogene
FAM85B	ENSG00000253893.2	0.9992141396567776	2.388433488821513	0.7500274897260463	1.7948175560909247	antisense
LRRC4C	ENSG00000148948.7	0.9992141396567776	-0.6822848615064532	0.015162197540802787	-1.58738176641725	protein_coding
GPATCH8	ENSG00000186566.12	0.9992141396567776	-0.2654641989858358	0.9954889743753095	-0.08608782179557803	protein_coding
SPG21	ENSG00000090487.10	0.9992141396567776	0.1767774789340226	0.9984219746490893	0.008467522075808916	protein_coding
POSTN	ENSG00000133110.14	0.9992141396567776	-0.24563526092805674	0.9954889743753095	0.04597998697730577	protein_coding
HERC2P3	ENSG00000180229.12	0.9992141396567776	-0.4935426299192077	0.9641495762039649	0.3086269396711817	transcribed_unprocessed_pseudogene
CD44	ENSG00000026508.17	0.9992141396567776	0.11977711227913565	0.47774095217054635	-0.20671959683872743	protein_coding
CLEC11A	ENSG00000105472.12	0.9992141396567776	-0.19007447817715178	0.9215983488977653	-0.1224117280077752	protein_coding
ABHD8	ENSG00000127220.5	0.9992141396567776	-0.3033231167219937	0.6130734170617713	-0.33793266333416555	protein_coding
DDR2	ENSG00000162733.16	0.9992141396567776	-0.14329261424033093	0.458173750471158	-0.23846554087572724	protein_coding
DHX8	ENSG00000067596.10	0.9992141396567776	-0.17164770859423703	0.9692997575578519	0.08345930636117356	protein_coding
PCDHGA11	ENSG00000253873.5	0.9992141396567776	-0.20532141584995162	0.993319297229041	-0.07365333819391832	protein_coding
TAF9	ENSG00000273841.4	0.9992141396567776	0.15504020541838853	0.91379764072502	0.09629422215831948	protein_coding
C21orf59	ENSG00000159079.18	0.9992141396567776	0.21196764303057886	0.9937074477541424	0.05571006156706976	protein_coding
SLC25A35	ENSG00000125434.10	0.9992141396567776	0.5005348470503693	0.9920627233723902	0.15326803095383382	protein_coding
LAMC1	ENSG00000135862.5	0.9992141396567776	-0.13640542489633387	0.9558584260281794	-0.09880599861218042	protein_coding
SMUG1	ENSG00000123415.15	0.9992141396567776	-0.25427215173224943	0.9954889743753095	0.05630911796876181	protein_coding
TOM1L2	ENSG00000175662.17	0.9992141396567776	-0.17207546508089078	0.9811525793514637	-0.07587429157167966	protein_coding
RPS27L	ENSG00000185088.13	0.9992141396567776	0.11547556802816787	0.9348087425072078	0.11104434488801251	protein_coding
ZBTB7A	ENSG00000178951.8	0.9992141396567776	-0.18514093042690577	0.5767029857805942	-0.18814504893078818	protein_coding
YRDC	ENSG00000196449.3	0.9992141396567776	0.16412033030377643	0.9312692251498718	0.09724179966221178	protein_coding
C19orf60	ENSG00000006015.17	0.9992141396567776	0.33474618715198096	0.9954889743753095	-0.05941512191398888	protein_coding
GSKIP	ENSG00000100744.14	0.9992141396567776	-0.15662847779972833	0.9984219746490893	0.030945600202836814	protein_coding
PRICKLE3	ENSG00000012211.12	0.9992141396567776	-0.41305290437936704	0.9954889743753095	0.09019306534257344	protein_coding
MYO5B	ENSG00000167306.19	0.9992141396567776	-0.6747046909435823	0.923776894020782	-0.5302145429842476	protein_coding
SHOC2	ENSG00000108061.11	0.9992141396567776	0.1342715740617749	0.9998014689331771	-7.567043192160374e-4	protein_coding
ANKRD11	ENSG00000167522.14	0.9992141396567776	-0.19098385714502278	0.9048911613331713	-0.17728572046435898	protein_coding
PCED1A	ENSG00000132635.16	0.9992141396567776	0.31817832606670365	0.7581981692056019	0.27106303245754426	protein_coding
RAB27A	ENSG00000069974.15	0.9992141396567776	-0.19595305331838386	0.8439839722059668	0.19462280477761895	protein_coding
TMEM164	ENSG00000157600.11	0.9992141396567776	0.19477930154987685	0.8778550640892858	0.19228662209219494	protein_coding
CISD1	ENSG00000122873.11	0.9992141396567776	-0.2556729697691299	0.6656371832351085	0.23062389571766412	protein_coding
BCLAF1	ENSG00000029363.16	0.9992141396567776	-0.13468454885124329	0.9984219746490893	-0.018664083990831987	protein_coding
RBM3	ENSG00000102317.17	0.9992141396567776	0.14569961784491134	0.17222829954924604	0.2662808023897295	protein_coding
SERAC1	ENSG00000122335.13	0.9992141396567776	-0.24532779538915742	0.8772154434249596	-0.19416546303944882	protein_coding
ZBTB44	ENSG00000196323.12	0.9992141396567776	-0.1392007702430559	0.723187022799731	-0.1963137242076688	protein_coding
ILF3	ENSG00000129351.17	0.9992141396567776	-0.13212203393023872	0.9375426859999095	-0.11727825764560441	protein_coding
TUSC1	ENSG00000198680.4	0.9992141396567776	0.23846279554165065	0.9892881498332233	0.07477794245723457	protein_coding
SNRNP35	ENSG00000184209.14	0.9992141396567776	-0.23748448597373328	0.7849240154605868	0.23222824000248693	protein_coding
HSPA2	ENSG00000126803.9	0.9992141396567776	-0.13714911257687612	0.6502427013462989	-0.1841687514980885	protein_coding
CX3CL1	ENSG00000006210.6	0.9992141396567776	0.20822259258563408	0.893997810936974	0.26403553584346645	protein_coding
GDE1	ENSG00000006007.11	0.9992141396567776	-0.13135074732730373	0.7673424013393784	0.13081311222216577	protein_coding
SH3TC1	ENSG00000125089.16	0.9992141396567776	-0.569574604389552	0.9967121740999769	-0.11624371388768301	protein_coding
MTMR11	ENSG00000014914.20	0.9992141396567776	-0.24521937027794635	0.9954889743753095	-0.058959439871331266	protein_coding
KIF1C	ENSG00000129250.11	0.9992141396567776	-0.1942821303912194	0.9984219746490893	0.03603311382847029	protein_coding
PTOV1	ENSG00000104960.15	0.9992141396567776	-0.19364349156879723	0.8549818479654053	-0.10378329558992092	protein_coding
FSD1	ENSG00000105255.10	0.9992141396567776	-0.5682660476598287	0.9633452273299845	0.2943027771254333	protein_coding
ZNF395	ENSG00000186918.13	0.9992141396567776	0.26664182861960173	0.8613007364245918	-0.22431904068130157	protein_coding
HTR1B	ENSG00000135312.6	0.9992141396567776	0.5955225500723363	0.9832541686455278	-0.2276513299951568	protein_coding
LAMA3	ENSG00000053747.15	0.9992141396567776	0.6374736987168013	0.9828493278092085	-0.30979035952846345	protein_coding
PDS5B	ENSG00000083642.18	0.9992141396567776	-0.23137452365916594	0.9402456541962584	-0.16131926502227004	protein_coding
VAX2	ENSG00000116035.2	0.9992141396567776	-1.141245180837135	0.9494493813260199	-0.37608297231645	protein_coding
STK40	ENSG00000196182.10	0.9992141396567776	0.14225981481884176	0.7692276985009903	-0.14720400317366195	protein_coding
RUSC2	ENSG00000198853.11	0.9992141396567776	-0.12635509429947647	0.9896681194871945	-0.07012541172714747	protein_coding
VRK1	ENSG00000100749.7	0.9992141396567776	-0.29278314813935036	0.9832541686455278	0.14212024414798802	protein_coding
FXN	ENSG00000165060.11	0.9992141396567776	-0.27454311433584694	0.9896681194871945	-0.07349074893942167	protein_coding
CAPN7	ENSG00000131375.9	0.9992141396567776	-0.2600972105874766	0.9984219746490893	-0.028391247779090873	protein_coding
PRCC	ENSG00000143294.14	0.9992141396567776	0.16448763239243433	0.9099871507551008	0.13170609153166393	protein_coding
MAK	ENSG00000111837.11	0.9992141396567776	-0.9392883970252657	NA	NA	protein_coding
EFNA5	ENSG00000184349.12	0.9992141396567776	0.709940879538972	0.6502427013462989	0.979887732058995	protein_coding
IL34	ENSG00000157368.10	0.9992141396567776	-0.4665784706588696	0.3998835270680125	-0.6971139864960283	protein_coding
R3HDM4	ENSG00000198858.9	0.9992141396567776	0.1771469314235497	0.985016570819588	-0.06735121264175974	protein_coding
TEF	ENSG00000167074.14	0.9992141396567776	-0.24039327660640045	0.10329253871975883	-0.3898125902194507	protein_coding
CCDC174	ENSG00000154781.15	0.9992141396567776	-0.19240915771771952	0.9984219746490893	-0.03310747419704618	protein_coding
USMG5	ENSG00000173915.14	0.9992141396567776	0.12829676888906924	0.448999700049017	0.31433621378485616	protein_coding
DPF2	ENSG00000133884.9	0.9992141396567776	-0.1909952563555593	0.42283700935697804	-0.2551429375667887	protein_coding
POC1B	ENSG00000139323.13	0.9992141396567776	0.2981566150685794	0.8830430666781738	0.22112012082524105	protein_coding
KIAA0368	ENSG00000136813.14	0.9992141396567776	-0.13721473376112667	0.946802219166494	-0.0931479853610157	protein_coding
SAMD8	ENSG00000156671.12	0.9992141396567776	-0.1189763506365435	0.9348087425072078	0.08511564548620006	protein_coding
TMEM199	ENSG00000244045.12	0.9992141396567776	0.3459763530345952	0.9239510240287839	0.20382831260576148	protein_coding
TMEM70	ENSG00000175606.10	0.9992141396567776	-0.23591825998300087	0.9901612244026676	0.07298919960290084	protein_coding
C6orf132	ENSG00000188112.8	0.9992141396567776	0.2418971007208599	0.9954889743753095	-0.042996302342934216	protein_coding
AGO4	ENSG00000134698.10	0.9992141396567776	0.32368017850065967	0.9984219746490893	0.04236186979342174	protein_coding
C10orf90	ENSG00000154493.17	0.9992141396567776	-0.5926526964531248	0.9984219746490893	-0.04595718972721969	protein_coding
NRG2	ENSG00000158458.19	0.9992141396567776	0.5059467611175156	0.9975360824956436	0.14015087840022752	protein_coding
SNAPC5	ENSG00000174446.12	0.9992141396567776	0.23145596894298998	0.9681207104198573	-0.11484504789439912	protein_coding
SS18L1	ENSG00000184402.14	0.9992141396567776	-0.4808499424266541	0.9477063359486019	0.26567573643937925	protein_coding
SYT12	ENSG00000173227.13	0.9992141396567776	0.4005115781152458	1.3299767542934883e-12	2.8195208099859776	protein_coding
RP11-290O12.2	ENSG00000280241.3	0.9992141396567776	0.6661306835978528	0.9954889743753095	0.12968421146675005	antisense
TBCD	ENSG00000141556.20	0.9992141396567776	0.1895922740460734	0.8142506457640968	-0.17275195399235937	protein_coding
MED17	ENSG00000042429.11	0.9992141396567776	-0.24949518372878932	0.9958607641319355	-0.0465290512499603	protein_coding
MAPK13	ENSG00000156711.16	0.9992141396567776	-0.14075110858863005	0.9643847991261495	-0.08701696719618397	protein_coding
NME2	ENSG00000243678.11	0.9992141396567776	0.11922040021670069	0.5391015384637107	0.17823392622839473	protein_coding
HEXIM2	ENSG00000168517.10	0.9992141396567776	-0.7188616968645003	0.9984219746490893	-0.0682808934902699	protein_coding
SLC2A6	ENSG00000160326.13	0.9992141396567776	0.24114190551744116	0.5560817909386087	0.3366658310246659	protein_coding
MIR4435-2HG	ENSG00000172965.14	0.9992141396567776	0.15401475518027513	0.9954889743753095	0.04528263982929142	lincRNA
UBR1	ENSG00000159459.11	0.9992141396567776	-0.2751212892110639	0.9975360824956436	-0.07096581283647385	protein_coding
DDX21	ENSG00000165732.12	0.9992141396567776	-0.1429042070296824	0.9741431902695832	0.059848403905146744	protein_coding
RAD54B	ENSG00000197275.13	0.9992141396567776	-0.4864861998565034	0.9984219746490893	0.07289578501907659	protein_coding
ELOB	ENSG00000103363.14	0.9992141396567776	0.11742365799419693	0.6617250332883172	0.18506430761704468	protein_coding
ACP5	ENSG00000102575.10	0.9992141396567776	0.46767146678380167	0.6125305593681611	-0.7338822437326578	protein_coding
PAQR4	ENSG00000162073.13	0.9992141396567776	0.21183052806862354	0.9400437316085619	-0.16680508541596462	protein_coding
TMEM147	ENSG00000105677.11	0.9992141396567776	0.154297925770348	0.9218553942159253	0.09748967724170322	protein_coding
FAM109B	ENSG00000177096.8	0.9992141396567776	-0.2099814560134876	0.9832541686455278	0.061562824929919345	protein_coding
PPP1R12A	ENSG00000058272.16	0.9992141396567776	-0.22381410788692985	0.7896321530516642	-0.23415064183012615	protein_coding
SNRPA1	ENSG00000131876.16	0.9992141396567776	-0.19053005866620212	0.946802219166494	0.13350483175065372	protein_coding
TMEM241	ENSG00000134490.13	0.9992141396567776	0.3327636670476529	0.9954889743753095	0.09798256219596546	protein_coding
DTWD2	ENSG00000169570.9	0.9992141396567776	-0.4180550807115876	0.8856869716577859	-0.32125401577206236	protein_coding
RP11-17A1.3	ENSG00000246225.6	0.9992141396567776	-0.7008884158663592	NA	NA	antisense
ECEL1	ENSG00000171551.11	0.9992141396567776	-0.33833425896887687	0.8096714010949095	0.3356556762701413	protein_coding
OARD1	ENSG00000124596.16	0.9992141396567776	-0.25165184540026175	0.9984219746490893	-0.012031741954509515	protein_coding
MAGEL2	ENSG00000254585.2	0.9992141396567776	0.47906000031198287	0.964799968232189	-0.34207548492859374	protein_coding
DPM3	ENSG00000179085.7	0.9992141396567776	0.24358087272797163	0.9775208943665884	0.12413455780917712	protein_coding
PMS2P6	ENSG00000273598.1	0.9992141396567776	-2.2852917248750004	NA	NA	unprocessed_pseudogene
TPCN1	ENSG00000186815.12	0.9992141396567776	-0.253488609417852	0.9975360824956436	-0.0525631714032811	protein_coding
TMEM163	ENSG00000152128.13	0.9992141396567776	0.32515630911085414	8.528717642238864e-4	0.9477218688849919	protein_coding
QSOX1	ENSG00000116260.16	0.9992141396567776	-0.12841264514562847	0.5743289261078351	-0.19097056987115235	protein_coding
PAN3	ENSG00000152520.13	0.9992141396567776	-0.19125206364259845	0.9638313566038942	-0.12110937237570808	protein_coding
HS3ST2	ENSG00000122254.6	0.9992141396567776	0.903966542762515	0.9177803106651541	-0.5374015325578856	protein_coding
CTB-55O6.12	ENSG00000267169.1	0.9992141396567776	0.6876207622714293	0.7182646109637257	0.8537437454765897	antisense
JPX	ENSG00000225470.7	0.9992141396567776	-0.27310687055786503	0.9984219746490893	-0.04984648971852662	lincRNA
SPCS2	ENSG00000118363.11	0.9992141396567776	-0.12238923189508388	0.45202401052248953	0.278722636326935	protein_coding
NIN	ENSG00000100503.23	0.9992141396567776	-0.18509815842699032	0.9975360824956436	0.057950116080923736	protein_coding
TBC1D17	ENSG00000104946.12	0.9992141396567776	-0.17469115133328822	0.9954889743753095	0.03976853992875214	protein_coding
ZNF91	ENSG00000167232.13	0.9992141396567776	-0.4118059958742404	0.9975360824956436	-0.11490291092241783	protein_coding
NLRP10	ENSG00000182261.3	0.9992141396567776	0.9194271005285025	0.9537245338800385	-0.5690599297538766	protein_coding
RP11-57H14.4	ENSG00000260917.1	0.9992141396567776	-0.2755604925756403	0.9425704923399058	0.2235599948594167	sense_overlapping
ERICH2	ENSG00000204334.7	0.9992141396567776	2.017802693937987	0.46899814977855436	-1.4486497844604649	protein_coding
RPLP2	ENSG00000177600.8	0.9992141396567776	0.13607216261766336	0.5058445394814428	0.2168623838856628	protein_coding
KRT80	ENSG00000167767.13	0.9992141396567776	0.23279868965862666	0.41000570068155673	0.447554692406558	protein_coding
BBS7	ENSG00000138686.9	0.9992141396567776	-0.3744534897064464	0.993319297229041	0.11735495708709626	protein_coding
CDH2	ENSG00000170558.8	0.9992141396567776	-0.12297710963464795	0.9975360824956436	0.02376100193634429	protein_coding
KB-1732A1.1	ENSG00000253669.3	0.9992141396567776	0.7365358501701325	0.9753349928619052	-0.37872824275740025	lincRNA
VEPH1	ENSG00000197415.11	0.9992141396567776	-0.268910024147795	0.9564599775392222	-0.15846378475204834	protein_coding
TCTN1	ENSG00000204852.15	0.9992141396567776	0.3252509995918362	0.9984219746490893	0.01233693657401705	protein_coding
KHDRBS1	ENSG00000121774.17	0.9992141396567776	0.11554100441068235	0.5767897416808628	-0.13963739149599347	protein_coding
DNAJC30	ENSG00000176410.7	0.9992141396567776	0.19932042369201408	0.9523532801097384	0.09957088508824245	protein_coding
NLRC5	ENSG00000140853.15	0.9992141396567776	0.4505198957227778	0.9953799389811165	0.15060543999404005	protein_coding
GLRB	ENSG00000109738.10	0.9992141396567776	-0.3401564376300343	0.5626332223671447	-0.44737903661373846	protein_coding
TMEM9B-AS1	ENSG00000254860.5	0.9992141396567776	0.5460560150250122	0.9986192250218956	0.01638488620780342	antisense
GRK4	ENSG00000125388.19	0.9992141396567776	-0.3352493014413582	0.9561903392453961	-0.24125507503938592	protein_coding
GGCX	ENSG00000115486.11	0.9992141396567776	-0.189309671824194	0.985016570819588	0.06540193464985349	protein_coding
RABGAP1	ENSG00000011454.16	0.9992141396567776	-0.25889134872917463	0.9984219746490893	-0.05103997030011415	protein_coding
ANAPC11	ENSG00000141552.17	0.9992141396567776	0.11964865031137815	0.9561903392453961	0.08751994003675706	protein_coding
TMEM267	ENSG00000151881.14	0.9992141396567776	0.28955658670639417	0.8698763027817689	0.2566159464729391	protein_coding
RRN3P3	ENSG00000257122.5	0.9992141396567776	-0.5521243120252631	0.7735186606627793	-0.518574120561573	transcribed_unprocessed_pseudogene
CUL3	ENSG00000036257.12	0.9992141396567776	-0.1695524268241109	0.9832541686455278	0.0839904888852952	protein_coding
MEGF10	ENSG00000145794.16	0.9992141396567776	-0.6436305347016573	0.14690614601382343	-1.5013756037199844	protein_coding
ISCA2	ENSG00000165898.13	0.9992141396567776	0.21559378566255585	0.5367103293392201	0.37394500807323783	protein_coding
OSBPL9	ENSG00000117859.18	0.9992141396567776	-0.15550068015034646	0.9954889743753095	-0.04540167370137703	protein_coding
SLC2A4	ENSG00000181856.14	0.9992141396567776	0.48436120584567305	2.146422878603165e-4	2.144471616604288	protein_coding
GCNT1	ENSG00000187210.12	0.9992141396567776	0.2723042742354579	5.596487982286185e-10	0.7047858433279828	protein_coding
TICRR	ENSG00000140534.13	0.9992141396567776	-0.36013545621092674	0.898535313388723	-0.21535278153791998	protein_coding
LINS1	ENSG00000140471.16	0.9992141396567776	-0.43366818224765713	0.9292241012945657	0.30499802538761084	protein_coding
CAPN10	ENSG00000142330.19	0.9992141396567776	-0.24532999266111524	0.9999629796113817	1.248094120804645e-4	protein_coding
RNF13	ENSG00000082996.19	0.9992141396567776	0.2261909920409903	0.9642945051912316	-0.10419616769186645	protein_coding
ATF7	ENSG00000170653.18	0.9992141396567776	-0.2183370854206222	0.9500590820416058	0.13642766276951815	protein_coding
LAPTM4B	ENSG00000104341.16	0.9992141396567776	0.11478554399020158	3.828619408747861e-5	0.4351696296007392	protein_coding
RNF123	ENSG00000164068.15	0.9992141396567776	0.21407231937537596	0.9729766858249892	-0.11861180746734801	protein_coding
INCENP	ENSG00000149503.12	0.9992141396567776	0.16345682474693946	0.9811525793514637	-0.1204441495131183	protein_coding
DCLRE1A	ENSG00000198924.7	0.9992141396567776	-0.250464266456451	0.9954889743753095	-0.05598382318425861	protein_coding
TSPYL4	ENSG00000187189.10	0.9992141396567776	0.1511312505662244	0.9983261478629061	-0.030836399537205093	protein_coding
SNX17	ENSG00000115234.10	0.9992141396567776	0.10880804120222176	0.9984219746490893	0.013397403642235297	protein_coding
ZSCAN25	ENSG00000197037.10	0.9992141396567776	-0.367345597728511	0.7990297209769613	-0.2794199036356623	protein_coding
HYAL2	ENSG00000068001.13	0.9992141396567776	0.15942968179107334	0.8847602866641626	0.11791273249071559	protein_coding
RP11-1212A22.4	ENSG00000233024.7	0.9992141396567776	-0.2815546996586917	0.8799889535223002	-0.4237523311875088	protein_coding
ZNF514	ENSG00000144026.11	0.9992141396567776	-0.43859890416691316	0.9954889743753095	-0.098959699172317	protein_coding
ZNF710	ENSG00000140548.9	0.9992141396567776	-0.401815950025722	0.9641495762039649	0.25743237594607327	protein_coding
ADM	ENSG00000148926.9	0.9992141396567776	-0.14682056354016235	0.568683199627578	0.2850387034237916	protein_coding
KCNJ5	ENSG00000120457.11	0.9992141396567776	-0.18356199299496193	4.738591743502622e-10	1.0327469422133755	protein_coding
NACAD	ENSG00000136274.8	0.9992141396567776	0.3738731302470266	0.9633452273299845	-0.24217245302809481	protein_coding
NENF	ENSG00000117691.9	0.9992141396567776	0.15644736491158026	0.9984219746490893	0.006349234081679429	protein_coding
MCRIP1	ENSG00000225663.7	0.9992141396567776	0.1331962723123991	0.9984219746490893	-0.0069000648037848555	protein_coding
SPATA33	ENSG00000167523.13	0.9992141396567776	-0.48375372418475876	0.9975360824956436	0.07660420220168095	protein_coding
SSSCA1	ENSG00000173465.7	0.9992141396567776	0.20430503313423076	0.9348087425072078	0.11484075415794094	protein_coding
NAB1	ENSG00000138386.16	0.9992141396567776	-0.24711377437549847	0.9989411622474833	-0.006916399300062379	protein_coding
SARS2	ENSG00000104835.14	0.9992141396567776	0.2892615590331639	0.9984219746490893	0.038164633976140595	protein_coding
RP11-266L9.8	ENSG00000275494.1	0.9992141396567776	0.8385862165447463	0.985016570819588	-0.30082199700429657	sense_intronic
KIAA0040	ENSG00000235750.9	0.9992141396567776	-0.1490977908716688	0.9589649510682307	0.1639153336777562	protein_coding
MLF2	ENSG00000089693.10	0.9992141396567776	0.11174961503948078	0.9984219746490893	0.019193099438437645	protein_coding
FAF1	ENSG00000185104.19	0.9992141396567776	-0.1784758838548759	0.7805688331351878	-0.12506312456793428	protein_coding
C9orf116	ENSG00000160345.12	0.9992141396567776	-0.3862175548702803	0.9984219746490893	0.053835431527209814	protein_coding
FBXO18	ENSG00000134452.19	0.9992141396567776	-0.16598494355392476	0.9984219746490893	-0.0055103071714882376	protein_coding
KLHL28	ENSG00000179454.13	0.9992141396567776	0.35367751285594834	0.9941463381670765	0.11708796375826977	protein_coding
PSMA3-AS1	ENSG00000257621.7	0.9992141396567776	-0.37231247155998637	0.9832541686455278	0.18711711972983172	antisense
SLFNL1-AS1	ENSG00000281207.1	0.9992141396567776	2.0497136224705645	0.9827149745089859	-1.2339372688493564	antisense
KIAA1644	ENSG00000138944.7	0.9992141396567776	0.3591159924493714	0.9672693050980966	-0.15761280686753312	protein_coding
FRYL	ENSG00000075539.13	0.9992141396567776	0.2812823138087776	0.8549818479654053	-0.21164377814838037	protein_coding
CALM2	ENSG00000143933.16	0.9992141396567776	-0.13912648858190682	0.6021289734619599	0.15697682784582012	protein_coding
ALDOA	ENSG00000149925.17	0.9992141396567776	0.12344666039099103	0.833399075681764	0.1006343382204636	protein_coding
CUL4A	ENSG00000139842.14	0.9992141396567776	-0.17024666440313108	0.9239510240287839	-0.11300096345325548	protein_coding
LINC01094	ENSG00000251442.5	0.9992141396567776	-0.5946872456972105	0.9832541686455278	-0.2283452646135879	lincRNA
ELOA	ENSG00000011007.12	0.9992141396567776	-0.1112002722442464	0.8744285196336532	-0.10739955265322616	protein_coding
HOOK3	ENSG00000168172.8	0.9992141396567776	-0.30320527330044594	0.9672693050980966	-0.17696389568905768	protein_coding
DCLRE1B	ENSG00000118655.4	0.9992141396567776	-0.18768558263431073	0.9984219746490893	0.0059086196761840015	protein_coding
DNAJC4	ENSG00000110011.13	0.9992141396567776	0.24302162367965077	0.934825900361598	-0.15287707769339243	protein_coding
CMTM7	ENSG00000153551.13	0.9992141396567776	0.236163747764863	0.9457456218885172	0.15955512319250986	protein_coding
ADA	ENSG00000196839.12	0.9992141396567776	0.21877059946721947	0.999756717108046	-0.001561780131214705	protein_coding
IL20RA	ENSG00000016402.13	0.9992141396567776	0.33802822384193715	0.5478213383460463	-0.6378691766635762	protein_coding
EHMT1	ENSG00000181090.19	0.9992141396567776	0.24282569807025922	0.9639129301327508	-0.14772209703389871	protein_coding
NDUFA4	ENSG00000189043.9	0.9992141396567776	-0.13056653643628074	0.9239510240287839	0.13608287507183162	protein_coding
TMEM60	ENSG00000135211.5	0.9992141396567776	0.14112404113242555	0.923776894020782	0.11146051632796884	protein_coding
MT-ND1	ENSG00000198888.2	0.9992141396567776	0.21042133556122586	0.8847602866641626	0.15476993352336185	protein_coding
ZNF717	ENSG00000227124.8	0.9992141396567776	0.5497973259877437	0.9975360824956436	0.0597853905655474	protein_coding
ADGRE2	ENSG00000127507.17	0.9992141396567776	-0.5168930463564491	0.7467234449935489	0.6025327720210563	protein_coding
RELA	ENSG00000173039.18	0.9992141396567776	0.1605496707198146	0.9078544307415574	-0.13961136256873763	protein_coding
ZNF708	ENSG00000182141.10	0.9992141396567776	0.4994547089115406	0.37946330703571396	-0.8888778317344553	protein_coding
RP11-134L10.1	ENSG00000272941.1	0.9992141396567776	0.4321882233558771	0.9145916120774954	-0.4020537362402454	antisense
PDPN	ENSG00000162493.16	0.9992141396567776	0.2518697143970978	0.9892881498332233	0.11523298599264621	protein_coding
FGD6	ENSG00000180263.13	0.9992141396567776	-0.2639498918396282	0.5183435074024296	-0.4320811872283559	protein_coding
BRAF	ENSG00000157764.12	0.9992141396567776	-0.18362583610455627	0.9954889743753095	0.04533766893885736	protein_coding
CKS1B	ENSG00000173207.12	0.9992141396567776	0.17598155736198431	0.9239510240287839	0.13269988096720498	protein_coding
TGFBRAP1	ENSG00000135966.12	0.9992141396567776	-0.12405735588698641	0.9382758499919055	-0.1116193487090188	protein_coding
SESN1	ENSG00000080546.13	0.9992141396567776	-0.24703359301928293	0.9984219746490893	0.005872855864559682	protein_coding
BAALC	ENSG00000164929.16	0.9992141396567776	0.4296643399233116	0.9983261478629061	-0.09652675276443573	protein_coding
ZFAND4	ENSG00000172671.19	0.9992141396567776	0.46088060254595276	0.9954889743753095	-0.09625952318791732	protein_coding
CCDC121	ENSG00000176714.9	0.9992141396567776	-0.5024904542974965	0.9897123956356869	-0.17727192736724218	protein_coding
RP11-132A1.4	ENSG00000232445.1	0.9992141396567776	-0.7014200896888866	0.9954889743753095	0.15214755260200089	antisense
CTB-31O20.2	ENSG00000261526.2	0.9992141396567776	-0.6013111839971852	0.9999629796113817	-0.0020975189484620832	lincRNA
SPATA13	ENSG00000182957.15	0.9992141396567776	-0.25610445072587423	0.5001966898575884	-0.3891263433074958	protein_coding
PTPRH	ENSG00000080031.9	0.9992141396567776	0.2234709554701739	7.456396510636273e-7	1.2486967890663656	protein_coding
ORMDL3	ENSG00000172057.9	0.9992141396567776	0.18626735903258482	0.8994806111331476	0.1837258084395804	protein_coding
POLA1	ENSG00000101868.10	0.9992141396567776	-0.18674859093972873	0.9500590820416058	-0.13672799979581085	protein_coding
COLEC12	ENSG00000158270.11	0.9992141396567776	0.3802989722778152	0.5992026835977499	-0.5760493730615033	protein_coding
PHACTR4	ENSG00000204138.12	0.9992141396567776	-0.20272126943495958	0.4911855270182538	-0.3098882834453182	protein_coding
ZZEF1	ENSG00000074755.14	0.9992141396567776	-0.19621317733384197	0.9954889743753095	-0.06236991355426829	protein_coding
PHF6	ENSG00000156531.16	0.9992141396567776	0.1144659038679717	0.964799968232189	-0.07583793159476906	protein_coding
SMG1P5	ENSG00000183604.14	0.9992141396567776	0.20517379793600704	0.9953058705746057	-0.08562404313873308	transcribed_unprocessed_pseudogene
HMGXB3	ENSG00000113716.12	0.9992141396567776	0.1250371162370476	0.9984219746490893	-0.005578478444109347	protein_coding
CTD-2270L9.4	ENSG00000260136.5	0.9992141396567776	0.5696190588568858	0.9984219746490893	0.10803868759233554	lincRNA
SEC61A2	ENSG00000065665.20	0.9992141396567776	0.34911223080927306	0.9984219746490893	0.011424053506871165	protein_coding
DHRS4L2	ENSG00000187630.15	0.9992141396567776	0.20049601604275707	0.9970036643167446	-0.04395136406458055	protein_coding
FAM225A	ENSG00000231528.2	0.9992141396567776	0.6215939177402073	0.8921844411564014	1.2119725572821551	lincRNA
ZIK1	ENSG00000171649.11	0.9992141396567776	-0.3019040767837111	0.9954889743753095	-0.09747497348931257	protein_coding
HDAC4	ENSG00000068024.16	0.9992141396567776	-0.36215438981206316	0.9928928511978344	-0.10130258060000359	protein_coding
CCL20	ENSG00000115009.11	0.9992141396567776	0.5664411579029606	NA	NA	protein_coding
TMEM167A	ENSG00000174695.9	0.9992141396567776	-0.18384477912071334	0.3843825594560835	0.2391151152212334	protein_coding
PABPC1P4	ENSG00000255642.1	0.9992141396567776	-0.4543926510902194	0.9954889743753095	-0.13998482579559157	processed_pseudogene
PSMB10	ENSG00000205220.11	0.9992141396567776	0.17899605038458913	0.9984219746490893	-0.011064301874416468	protein_coding
